sample_id,sequence_id,frame_id,split,representation,image_path,label_path
2019-09-16-13-11-12_000362,2019-09-16-13-11-12,000362,train,range_angle,images/2019-09-16-13-11-12/000362.png,labels/2019-09-16-13-11-12/000362.txt
2019-09-16-13-11-12_000363,2019-09-16-13-11-12,000363,train,range_angle,images/2019-09-16-13-11-12/000363.png,labels/2019-09-16-13-11-12/000363.txt
2019-09-16-13-11-12_000364,2019-09-16-13-11-12,000364,train,range_angle,images/2019-09-16-13-11-12/000364.png,labels/2019-09-16-13-11-12/000364.txt
2019-09-16-13-11-12_000365,2019-09-16-13-11-12,000365,train,range_angle,images/2019-09-16-13-11-12/000365.png,labels/2019-09-16-13-11-12/000365.txt
2019-09-16-13-11-12_000366,2019-09-16-13-11-12,000366,train,range_angle,images/2019-09-16-13-11-12/000366.png,labels/2019-09-16-13-11-12/000366.txt
2019-09-16-13-11-12_000367,2019-09-16-13-11-12,000367,train,range_angle,images/2019-09-16-13-11-12/000367.png,labels/2019-09-16-13-11-12/000367.txt
2019-09-16-13-11-12_000368,2019-09-16-13-11-12,000368,train,range_angle,images/2019-09-16-13-11-12/000368.png,labels/2019-09-16-13-11-12/000368.txt
2019-09-16-13-11-12_000369,2019-09-16-13-11-12,000369,train,range_angle,images/2019-09-16-13-11-12/000369.png,labels/2019-09-16-13-11-12/000369.txt
2019-09-16-13-11-12_000370,2019-09-16-13-11-12,000370,train,range_angle,images/2019-09-16-13-11-12/000370.png,labels/2019-09-16-13-11-12/000370.txt
2019-09-16-13-11-12_000371,2019-09-16-13-11-12,000371,train,range_angle,images/2019-09-16-13-11-12/000371.png,labels/2019-09-16-13-11-12/000371.txt
2019-09-16-13-11-12_000372,2019-09-16-13-11-12,000372,train,range_angle,images/2019-09-16-13-11-12/000372.png,labels/2019-09-16-13-11-12/000372.txt
2019-09-16-13-11-12_000373,2019-09-16-13-11-12,000373,train,range_angle,images/2019-09-16-13-11-12/000373.png,labels/2019-09-16-13-11-12/000373.txt
2019-09-16-13-11-12_000374,2019-09-16-13-11-12,000374,train,range_angle,images/2019-09-16-13-11-12/000374.png,labels/2019-09-16-13-11-12/000374.txt
2019-09-16-13-11-12_000375,2019-09-16-13-11-12,000375,train,range_angle,images/2019-09-16-13-11-12/000375.png,labels/2019-09-16-13-11-12/000375.txt
2019-09-16-13-11-12_000376,2019-09-16-13-11-12,000376,train,range_angle,images/2019-09-16-13-11-12/000376.png,labels/2019-09-16-13-11-12/000376.txt
2019-09-16-13-11-12_000377,2019-09-16-13-11-12,000377,train,range_angle,images/2019-09-16-13-11-12/000377.png,labels/2019-09-16-13-11-12/000377.txt
2019-09-16-13-11-12_000378,2019-09-16-13-11-12,000378,train,range_angle,images/2019-09-16-13-11-12/000378.png,labels/2019-09-16-13-11-12/000378.txt
2019-09-16-13-11-12_000379,2019-09-16-13-11-12,000379,train,range_angle,images/2019-09-16-13-11-12/000379.png,labels/2019-09-16-13-11-12/000379.txt
2019-09-16-13-14-29_000000,2019-09-16-13-14-29,000000,train,range_angle,images/2019-09-16-13-14-29/000000.png,labels/2019-09-16-13-14-29/000000.txt
2019-09-16-13-14-29_000001,2019-09-16-13-14-29,000001,train,range_angle,images/2019-09-16-13-14-29/000001.png,labels/2019-09-16-13-14-29/000001.txt
2019-09-16-13-14-29_000002,2019-09-16-13-14-29,000002,train,range_angle,images/2019-09-16-13-14-29/000002.png,labels/2019-09-16-13-14-29/000002.txt
2019-09-16-13-14-29_000003,2019-09-16-13-14-29,000003,train,range_angle,images/2019-09-16-13-14-29/000003.png,labels/2019-09-16-13-14-29/000003.txt
2019-09-16-13-14-29_000004,2019-09-16-13-14-29,000004,train,range_angle,images/2019-09-16-13-14-29/000004.png,labels/2019-09-16-13-14-29/000004.txt
2019-09-16-13-14-29_000005,2019-09-16-13-14-29,000005,train,range_angle,images/2019-09-16-13-14-29/000005.png,labels/2019-09-16-13-14-29/000005.txt
2019-09-16-13-14-29_000006,2019-09-16-13-14-29,000006,train,range_angle,images/2019-09-16-13-14-29/000006.png,labels/2019-09-16-13-14-29/000006.txt
2019-09-16-13-14-29_000007,2019-09-16-13-14-29,000007,train,range_angle,images/2019-09-16-13-14-29/000007.png,labels/2019-09-16-13-14-29/000007.txt
2019-09-16-13-14-29_000008,2019-09-16-13-14-29,000008,train,range_angle,images/2019-09-16-13-14-29/000008.png,labels/2019-09-16-13-14-29/000008.txt
2019-09-16-13-14-29_000009,2019-09-16-13-14-29,000009,train,range_angle,images/2019-09-16-13-14-29/000009.png,labels/2019-09-16-13-14-29/000009.txt
2019-09-16-13-14-29_000010,2019-09-16-13-14-29,000010,train,range_angle,images/2019-09-16-13-14-29/000010.png,labels/2019-09-16-13-14-29/000010.txt
2019-09-16-13-14-29_000011,2019-09-16-13-14-29,000011,train,range_angle,images/2019-09-16-13-14-29/000011.png,labels/2019-09-16-13-14-29/000011.txt
2019-09-16-13-14-29_000012,2019-09-16-13-14-29,000012,train,range_angle,images/2019-09-16-13-14-29/000012.png,labels/2019-09-16-13-14-29/000012.txt
2019-09-16-13-14-29_000013,2019-09-16-13-14-29,000013,train,range_angle,images/2019-09-16-13-14-29/000013.png,labels/2019-09-16-13-14-29/000013.txt
2019-09-16-13-14-29_000014,2019-09-16-13-14-29,000014,train,range_angle,images/2019-09-16-13-14-29/000014.png,labels/2019-09-16-13-14-29/000014.txt
2019-09-16-13-14-29_000015,2019-09-16-13-14-29,000015,train,range_angle,images/2019-09-16-13-14-29/000015.png,labels/2019-09-16-13-14-29/000015.txt
2019-09-16-13-14-29_000016,2019-09-16-13-14-29,000016,train,range_angle,images/2019-09-16-13-14-29/000016.png,labels/2019-09-16-13-14-29/000016.txt
2019-09-16-13-14-29_000017,2019-09-16-13-14-29,000017,train,range_angle,images/2019-09-16-13-14-29/000017.png,labels/2019-09-16-13-14-29/000017.txt
2019-09-16-13-14-29_000018,2019-09-16-13-14-29,000018,train,range_angle,images/2019-09-16-13-14-29/000018.png,labels/2019-09-16-13-14-29/000018.txt
2019-09-16-13-14-29_000019,2019-09-16-13-14-29,000019,train,range_angle,images/2019-09-16-13-14-29/000019.png,labels/2019-09-16-13-14-29/000019.txt
2019-09-16-13-14-29_000020,2019-09-16-13-14-29,000020,train,range_angle,images/2019-09-16-13-14-29/000020.png,labels/2019-09-16-13-14-29/000020.txt
2019-09-16-13-14-29_000021,2019-09-16-13-14-29,000021,train,range_angle,images/2019-09-16-13-14-29/000021.png,labels/2019-09-16-13-14-29/000021.txt
2019-09-16-13-14-29_000022,2019-09-16-13-14-29,000022,train,range_angle,images/2019-09-16-13-14-29/000022.png,labels/2019-09-16-13-14-29/000022.txt
2019-09-16-13-14-29_000023,2019-09-16-13-14-29,000023,train,range_angle,images/2019-09-16-13-14-29/000023.png,labels/2019-09-16-13-14-29/000023.txt
2019-09-16-13-14-29_000024,2019-09-16-13-14-29,000024,train,range_angle,images/2019-09-16-13-14-29/000024.png,labels/2019-09-16-13-14-29/000024.txt
2019-09-16-13-14-29_000025,2019-09-16-13-14-29,000025,train,range_angle,images/2019-09-16-13-14-29/000025.png,labels/2019-09-16-13-14-29/000025.txt
2019-09-16-13-14-29_000026,2019-09-16-13-14-29,000026,train,range_angle,images/2019-09-16-13-14-29/000026.png,labels/2019-09-16-13-14-29/000026.txt
2019-09-16-13-14-29_000027,2019-09-16-13-14-29,000027,train,range_angle,images/2019-09-16-13-14-29/000027.png,labels/2019-09-16-13-14-29/000027.txt
2019-09-16-13-14-29_000028,2019-09-16-13-14-29,000028,train,range_angle,images/2019-09-16-13-14-29/000028.png,labels/2019-09-16-13-14-29/000028.txt
2019-09-16-13-14-29_000029,2019-09-16-13-14-29,000029,train,range_angle,images/2019-09-16-13-14-29/000029.png,labels/2019-09-16-13-14-29/000029.txt
2019-09-16-13-14-29_000030,2019-09-16-13-14-29,000030,train,range_angle,images/2019-09-16-13-14-29/000030.png,labels/2019-09-16-13-14-29/000030.txt
2019-09-16-13-14-29_000031,2019-09-16-13-14-29,000031,train,range_angle,images/2019-09-16-13-14-29/000031.png,labels/2019-09-16-13-14-29/000031.txt
2019-09-16-13-14-29_000032,2019-09-16-13-14-29,000032,train,range_angle,images/2019-09-16-13-14-29/000032.png,labels/2019-09-16-13-14-29/000032.txt
2019-09-16-13-14-29_000033,2019-09-16-13-14-29,000033,train,range_angle,images/2019-09-16-13-14-29/000033.png,labels/2019-09-16-13-14-29/000033.txt
2019-09-16-13-14-29_000034,2019-09-16-13-14-29,000034,train,range_angle,images/2019-09-16-13-14-29/000034.png,labels/2019-09-16-13-14-29/000034.txt
2019-09-16-13-14-29_000035,2019-09-16-13-14-29,000035,train,range_angle,images/2019-09-16-13-14-29/000035.png,labels/2019-09-16-13-14-29/000035.txt
2019-09-16-13-14-29_000036,2019-09-16-13-14-29,000036,train,range_angle,images/2019-09-16-13-14-29/000036.png,labels/2019-09-16-13-14-29/000036.txt
2019-09-16-13-14-29_000037,2019-09-16-13-14-29,000037,train,range_angle,images/2019-09-16-13-14-29/000037.png,labels/2019-09-16-13-14-29/000037.txt
2019-09-16-13-14-29_000038,2019-09-16-13-14-29,000038,train,range_angle,images/2019-09-16-13-14-29/000038.png,labels/2019-09-16-13-14-29/000038.txt
2019-09-16-13-14-29_000039,2019-09-16-13-14-29,000039,train,range_angle,images/2019-09-16-13-14-29/000039.png,labels/2019-09-16-13-14-29/000039.txt
2019-09-16-13-14-29_000040,2019-09-16-13-14-29,000040,train,range_angle,images/2019-09-16-13-14-29/000040.png,labels/2019-09-16-13-14-29/000040.txt
2019-09-16-13-14-29_000041,2019-09-16-13-14-29,000041,train,range_angle,images/2019-09-16-13-14-29/000041.png,labels/2019-09-16-13-14-29/000041.txt
2019-09-16-13-14-29_000042,2019-09-16-13-14-29,000042,train,range_angle,images/2019-09-16-13-14-29/000042.png,labels/2019-09-16-13-14-29/000042.txt
2019-09-16-13-14-29_000043,2019-09-16-13-14-29,000043,train,range_angle,images/2019-09-16-13-14-29/000043.png,labels/2019-09-16-13-14-29/000043.txt
2019-09-16-13-14-29_000044,2019-09-16-13-14-29,000044,train,range_angle,images/2019-09-16-13-14-29/000044.png,labels/2019-09-16-13-14-29/000044.txt
2019-09-16-13-14-29_000045,2019-09-16-13-14-29,000045,train,range_angle,images/2019-09-16-13-14-29/000045.png,labels/2019-09-16-13-14-29/000045.txt
2019-09-16-13-14-29_000046,2019-09-16-13-14-29,000046,train,range_angle,images/2019-09-16-13-14-29/000046.png,labels/2019-09-16-13-14-29/000046.txt
2019-09-16-13-14-29_000047,2019-09-16-13-14-29,000047,train,range_angle,images/2019-09-16-13-14-29/000047.png,labels/2019-09-16-13-14-29/000047.txt
2019-09-16-13-14-29_000048,2019-09-16-13-14-29,000048,train,range_angle,images/2019-09-16-13-14-29/000048.png,labels/2019-09-16-13-14-29/000048.txt
2019-09-16-13-14-29_000049,2019-09-16-13-14-29,000049,train,range_angle,images/2019-09-16-13-14-29/000049.png,labels/2019-09-16-13-14-29/000049.txt
2019-09-16-13-14-29_000050,2019-09-16-13-14-29,000050,train,range_angle,images/2019-09-16-13-14-29/000050.png,labels/2019-09-16-13-14-29/000050.txt
2019-09-16-13-14-29_000051,2019-09-16-13-14-29,000051,train,range_angle,images/2019-09-16-13-14-29/000051.png,labels/2019-09-16-13-14-29/000051.txt
2019-09-16-13-14-29_000052,2019-09-16-13-14-29,000052,train,range_angle,images/2019-09-16-13-14-29/000052.png,labels/2019-09-16-13-14-29/000052.txt
2019-09-16-13-14-29_000053,2019-09-16-13-14-29,000053,train,range_angle,images/2019-09-16-13-14-29/000053.png,labels/2019-09-16-13-14-29/000053.txt
2019-09-16-13-14-29_000054,2019-09-16-13-14-29,000054,train,range_angle,images/2019-09-16-13-14-29/000054.png,labels/2019-09-16-13-14-29/000054.txt
2019-09-16-13-14-29_000055,2019-09-16-13-14-29,000055,train,range_angle,images/2019-09-16-13-14-29/000055.png,labels/2019-09-16-13-14-29/000055.txt
2019-09-16-13-14-29_000056,2019-09-16-13-14-29,000056,train,range_angle,images/2019-09-16-13-14-29/000056.png,labels/2019-09-16-13-14-29/000056.txt
2019-09-16-13-14-29_000057,2019-09-16-13-14-29,000057,train,range_angle,images/2019-09-16-13-14-29/000057.png,labels/2019-09-16-13-14-29/000057.txt
2019-09-16-13-14-29_000058,2019-09-16-13-14-29,000058,train,range_angle,images/2019-09-16-13-14-29/000058.png,labels/2019-09-16-13-14-29/000058.txt
2019-09-16-13-14-29_000059,2019-09-16-13-14-29,000059,train,range_angle,images/2019-09-16-13-14-29/000059.png,labels/2019-09-16-13-14-29/000059.txt
2019-09-16-13-14-29_000060,2019-09-16-13-14-29,000060,train,range_angle,images/2019-09-16-13-14-29/000060.png,labels/2019-09-16-13-14-29/000060.txt
2019-09-16-13-14-29_000061,2019-09-16-13-14-29,000061,train,range_angle,images/2019-09-16-13-14-29/000061.png,labels/2019-09-16-13-14-29/000061.txt
2019-09-16-13-14-29_000062,2019-09-16-13-14-29,000062,train,range_angle,images/2019-09-16-13-14-29/000062.png,labels/2019-09-16-13-14-29/000062.txt
2019-09-16-13-14-29_000063,2019-09-16-13-14-29,000063,train,range_angle,images/2019-09-16-13-14-29/000063.png,labels/2019-09-16-13-14-29/000063.txt
2019-09-16-13-14-29_000064,2019-09-16-13-14-29,000064,train,range_angle,images/2019-09-16-13-14-29/000064.png,labels/2019-09-16-13-14-29/000064.txt
2019-09-16-13-14-29_000065,2019-09-16-13-14-29,000065,train,range_angle,images/2019-09-16-13-14-29/000065.png,labels/2019-09-16-13-14-29/000065.txt
2019-09-16-13-14-29_000066,2019-09-16-13-14-29,000066,train,range_angle,images/2019-09-16-13-14-29/000066.png,labels/2019-09-16-13-14-29/000066.txt
2019-09-16-13-14-29_000067,2019-09-16-13-14-29,000067,train,range_angle,images/2019-09-16-13-14-29/000067.png,labels/2019-09-16-13-14-29/000067.txt
2019-09-16-13-14-29_000068,2019-09-16-13-14-29,000068,train,range_angle,images/2019-09-16-13-14-29/000068.png,labels/2019-09-16-13-14-29/000068.txt
2019-09-16-13-14-29_000069,2019-09-16-13-14-29,000069,train,range_angle,images/2019-09-16-13-14-29/000069.png,labels/2019-09-16-13-14-29/000069.txt
2019-09-16-13-14-29_000070,2019-09-16-13-14-29,000070,train,range_angle,images/2019-09-16-13-14-29/000070.png,labels/2019-09-16-13-14-29/000070.txt
2019-09-16-13-14-29_000071,2019-09-16-13-14-29,000071,train,range_angle,images/2019-09-16-13-14-29/000071.png,labels/2019-09-16-13-14-29/000071.txt
2019-09-16-13-14-29_000072,2019-09-16-13-14-29,000072,train,range_angle,images/2019-09-16-13-14-29/000072.png,labels/2019-09-16-13-14-29/000072.txt
2019-09-16-13-14-29_000073,2019-09-16-13-14-29,000073,train,range_angle,images/2019-09-16-13-14-29/000073.png,labels/2019-09-16-13-14-29/000073.txt
2019-09-16-13-14-29_000074,2019-09-16-13-14-29,000074,train,range_angle,images/2019-09-16-13-14-29/000074.png,labels/2019-09-16-13-14-29/000074.txt
2019-09-16-13-14-29_000075,2019-09-16-13-14-29,000075,train,range_angle,images/2019-09-16-13-14-29/000075.png,labels/2019-09-16-13-14-29/000075.txt
2019-09-16-13-14-29_000076,2019-09-16-13-14-29,000076,train,range_angle,images/2019-09-16-13-14-29/000076.png,labels/2019-09-16-13-14-29/000076.txt
2019-09-16-13-14-29_000077,2019-09-16-13-14-29,000077,train,range_angle,images/2019-09-16-13-14-29/000077.png,labels/2019-09-16-13-14-29/000077.txt
2019-09-16-13-14-29_000078,2019-09-16-13-14-29,000078,train,range_angle,images/2019-09-16-13-14-29/000078.png,labels/2019-09-16-13-14-29/000078.txt
2019-09-16-13-14-29_000079,2019-09-16-13-14-29,000079,train,range_angle,images/2019-09-16-13-14-29/000079.png,labels/2019-09-16-13-14-29/000079.txt
2019-09-16-13-14-29_000080,2019-09-16-13-14-29,000080,train,range_angle,images/2019-09-16-13-14-29/000080.png,labels/2019-09-16-13-14-29/000080.txt
2019-09-16-13-14-29_000081,2019-09-16-13-14-29,000081,train,range_angle,images/2019-09-16-13-14-29/000081.png,labels/2019-09-16-13-14-29/000081.txt
2019-09-16-13-14-29_000082,2019-09-16-13-14-29,000082,train,range_angle,images/2019-09-16-13-14-29/000082.png,labels/2019-09-16-13-14-29/000082.txt
2019-09-16-13-14-29_000083,2019-09-16-13-14-29,000083,train,range_angle,images/2019-09-16-13-14-29/000083.png,labels/2019-09-16-13-14-29/000083.txt
2019-09-16-13-14-29_000084,2019-09-16-13-14-29,000084,train,range_angle,images/2019-09-16-13-14-29/000084.png,labels/2019-09-16-13-14-29/000084.txt
2019-09-16-13-14-29_000085,2019-09-16-13-14-29,000085,train,range_angle,images/2019-09-16-13-14-29/000085.png,labels/2019-09-16-13-14-29/000085.txt
2019-09-16-13-14-29_000086,2019-09-16-13-14-29,000086,train,range_angle,images/2019-09-16-13-14-29/000086.png,labels/2019-09-16-13-14-29/000086.txt
2019-09-16-13-14-29_000087,2019-09-16-13-14-29,000087,train,range_angle,images/2019-09-16-13-14-29/000087.png,labels/2019-09-16-13-14-29/000087.txt
2019-09-16-13-14-29_000088,2019-09-16-13-14-29,000088,train,range_angle,images/2019-09-16-13-14-29/000088.png,labels/2019-09-16-13-14-29/000088.txt
2019-09-16-13-14-29_000089,2019-09-16-13-14-29,000089,train,range_angle,images/2019-09-16-13-14-29/000089.png,labels/2019-09-16-13-14-29/000089.txt
2019-09-16-13-14-29_000090,2019-09-16-13-14-29,000090,train,range_angle,images/2019-09-16-13-14-29/000090.png,labels/2019-09-16-13-14-29/000090.txt
2019-09-16-13-14-29_000091,2019-09-16-13-14-29,000091,train,range_angle,images/2019-09-16-13-14-29/000091.png,labels/2019-09-16-13-14-29/000091.txt
2019-09-16-13-14-29_000092,2019-09-16-13-14-29,000092,train,range_angle,images/2019-09-16-13-14-29/000092.png,labels/2019-09-16-13-14-29/000092.txt
2019-09-16-13-14-29_000093,2019-09-16-13-14-29,000093,train,range_angle,images/2019-09-16-13-14-29/000093.png,labels/2019-09-16-13-14-29/000093.txt
2019-09-16-13-14-29_000094,2019-09-16-13-14-29,000094,train,range_angle,images/2019-09-16-13-14-29/000094.png,labels/2019-09-16-13-14-29/000094.txt
2019-09-16-13-14-29_000095,2019-09-16-13-14-29,000095,train,range_angle,images/2019-09-16-13-14-29/000095.png,labels/2019-09-16-13-14-29/000095.txt
2019-09-16-13-14-29_000096,2019-09-16-13-14-29,000096,train,range_angle,images/2019-09-16-13-14-29/000096.png,labels/2019-09-16-13-14-29/000096.txt
2019-09-16-13-14-29_000097,2019-09-16-13-14-29,000097,train,range_angle,images/2019-09-16-13-14-29/000097.png,labels/2019-09-16-13-14-29/000097.txt
2019-09-16-13-14-29_000098,2019-09-16-13-14-29,000098,train,range_angle,images/2019-09-16-13-14-29/000098.png,labels/2019-09-16-13-14-29/000098.txt
2019-09-16-13-14-29_000099,2019-09-16-13-14-29,000099,train,range_angle,images/2019-09-16-13-14-29/000099.png,labels/2019-09-16-13-14-29/000099.txt
2019-09-16-13-14-29_000100,2019-09-16-13-14-29,000100,train,range_angle,images/2019-09-16-13-14-29/000100.png,labels/2019-09-16-13-14-29/000100.txt
2019-09-16-13-14-29_000101,2019-09-16-13-14-29,000101,train,range_angle,images/2019-09-16-13-14-29/000101.png,labels/2019-09-16-13-14-29/000101.txt
2019-09-16-13-14-29_000102,2019-09-16-13-14-29,000102,train,range_angle,images/2019-09-16-13-14-29/000102.png,labels/2019-09-16-13-14-29/000102.txt
2019-09-16-13-14-29_000103,2019-09-16-13-14-29,000103,train,range_angle,images/2019-09-16-13-14-29/000103.png,labels/2019-09-16-13-14-29/000103.txt
2019-09-16-13-14-29_000104,2019-09-16-13-14-29,000104,train,range_angle,images/2019-09-16-13-14-29/000104.png,labels/2019-09-16-13-14-29/000104.txt
2019-09-16-13-14-29_000105,2019-09-16-13-14-29,000105,train,range_angle,images/2019-09-16-13-14-29/000105.png,labels/2019-09-16-13-14-29/000105.txt
2019-09-16-13-14-29_000106,2019-09-16-13-14-29,000106,train,range_angle,images/2019-09-16-13-14-29/000106.png,labels/2019-09-16-13-14-29/000106.txt
2019-09-16-13-14-29_000107,2019-09-16-13-14-29,000107,train,range_angle,images/2019-09-16-13-14-29/000107.png,labels/2019-09-16-13-14-29/000107.txt
2019-09-16-13-14-29_000108,2019-09-16-13-14-29,000108,train,range_angle,images/2019-09-16-13-14-29/000108.png,labels/2019-09-16-13-14-29/000108.txt
2019-09-16-13-14-29_000109,2019-09-16-13-14-29,000109,train,range_angle,images/2019-09-16-13-14-29/000109.png,labels/2019-09-16-13-14-29/000109.txt
2019-09-16-13-14-29_000110,2019-09-16-13-14-29,000110,train,range_angle,images/2019-09-16-13-14-29/000110.png,labels/2019-09-16-13-14-29/000110.txt
2019-09-16-13-14-29_000111,2019-09-16-13-14-29,000111,train,range_angle,images/2019-09-16-13-14-29/000111.png,labels/2019-09-16-13-14-29/000111.txt
2019-09-16-13-14-29_000112,2019-09-16-13-14-29,000112,train,range_angle,images/2019-09-16-13-14-29/000112.png,labels/2019-09-16-13-14-29/000112.txt
